Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW
15:30:25,76.33,24.65,75.5,24.6,3410.8,25.4,56967
15:30:25,76.34,24.66,75.5,24.6,3410.8,25.5,56967
15:30:25,76.35,24.67,75.5,24.6,3410.8,25.4,56967
15:30:25,76.36,24.67,75.6,24.6,3410.8,25.3,56967
15:30:25,76.38,24.68,75.6,24.6,3410.8,25.3,56966
15:30:25,76.41,24.69,75.7,24.6,3410.8,25.3,56966
15:30:25,76.39,24.69,75.7,24.6,3410.8,25.4,56967
15:30:25,76.4,24.7,75.7,24.6,3410.8,25.4,56966
15:30:25,76.43,24.7,75.8,24.6,3410.8,25.4,56966
15:30:25,76.44,24.71,75.8,24.6,3410.8,25.4,56967
15:30:25,76.46,24.72,75.8,24.6,3410.8,25.3,56967
15:30:25,76.47,24.73,75.8,24.6,3410.8,25.3,56966
15:30:25,76.48,24.73,75.9,24.6,3410.8,25.3,56966
15:30:25,76.51,24.74,75.9,24.6,3410.8,25.3,56966
15:30:25,76.52,24.74,75.9,24.6,3410.8,25.4,56964
15:30:25,76.55,24.75,76,24.7,3410.8,25.4,56965
15:30:25,76.61,24.76,76,24.7,3410.8,25.4,56965
15:30:25,76.6,24.76,76,24.7,3410.8,25.4,56966
15:30:25,76.59,24.77,76.1,24.7,3410.8,25.4,56966
15:30:25,76.62,24.78,76.1,24.7,3410.8,25.4,56966
15:30:25,76.61,24.79,76.1,24.7,3410.8,25.3,56965
15:30:25,76.63,24.79,76.2,24.7,3410.8,25.4,56963
15:30:25,76.62,24.8,76.2,24.7,3410.8,25.4,56962
15:30:25,76.65,24.81,76.2,24.7,3410.7,25.4,56962
15:30:25,76.67,24.81,76.2,24.7,3410.7,25.4,56963
15:30:25,76.69,24.82,76.2,24.7,3410.7,25.5,56961
15:30:25,76.67,24.82,76.3,24.7,3410.7,25.5,56961
15:30:25,76.67,24.83,76.3,24.8,3410.7,25.5,56962
15:30:25,76.69,24.84,76.3,24.8,3410.7,25.5,56962
15:30:25,76.7,24.84,76.3,24.8,3410.7,25.4,56964
15:30:25,76.72,24.85,76.3,24.8,3410.7,25.5,56963
15:30:25,76.74,24.85,76.3,24.8,3410.7,25.4,56963
15:30:25,76.76,24.86,76.4,24.8,3410.7,25.4,56964
15:30:25,76.77,24.86,76.4,24.8,3410.7,25.4,56965
15:30:25,76.78,24.87,76.4,24.8,3410.8,25.4,56964
15:30:25,76.8,24.88,76.4,24.8,3410.8,25.4,56964
15:30:25,76.8,24.88,76.4,24.8,3410.7,25.4,56962
15:30:25,76.83,24.89,76.4,24.8,3410.7,25.4,56963
15:30:25,76.79,24.89,76.4,24.8,3410.7,25.4,56963
15:30:25,76.79,24.9,76.5,24.8,3410.7,25.4,56962
15:30:25,76.77,24.9,76.5,24.8,3410.7,25.4,56962
15:30:25,76.74,24.91,76.5,24.8,3410.7,25.4,56960
15:30:25,76.67,24.91,76.5,24.9,3410.7,25.4,56961
15:30:25,76.63,24.91,76.5,24.9,3410.7,25.4,56961
15:30:25,76.59,24.92,76.5,24.9,3410.7,25.4,56961
15:30:25,76.52,24.92,76.5,24.9,3410.7,25.4,56961
15:30:25,76.48,24.93,76.4,24.9,3410.7,25.4,56959
15:30:25,76.39,24.93,76.4,24.9,3410.7,25.4,56961
15:30:25,76.32,24.93,76.3,24.9,3410.7,25.4,56960
15:30:25,76.23,24.94,76.3,24.9,3410.7,25.4,56960
15:30:25,76.13,24.94,76.2,24.9,3410.7,25.5,56959
15:30:25,76.02,24.95,76.2,24.9,3410.7,25.5,56959
15:30:25,75.93,24.96,76.1,24.9,3410.7,25.5,56959
15:30:25,75.84,24.96,76,24.9,3410.7,25.5,56957
15:30:25,75.71,24.96,75.9,24.9,3410.6,25.5,56957
15:30:25,75.61,24.96,75.8,24.9,3410.6,25.5,56957
